"tSNE1","tSNE2","sample_id","predicted_class","confidence_score","confidence_tier","frac_na","qc_flag","dataset"
17.2099291820952,3.78683616418831,"NEC15","NEC",NA,NA,NA,NA,"Jurmeister"
-17.3344509241227,-2.61598025842712,"NEC17","NEC",NA,NA,NA,NA,"Jurmeister"
-10.1226980988268,-5.76814788226826,"LECA15","LECA",NA,NA,NA,NA,"Jurmeister"
-9.87035832029566,-6.5606690166192,"LECA16","LECA",NA,NA,NA,NA,"Jurmeister"
-1.00080507954297,3.31044834993276,"SNUC13","SNUC",NA,NA,NA,NA,"Jurmeister"
-0.957497230271554,-1.71462185582929,"NEC18","NEC",NA,NA,NA,NA,"Jurmeister"
-6.08788237609834,5.53789392625099,"NUT2","NUT",NA,NA,NA,NA,"Jurmeister"
-6.60568784548969,5.97761521660127,"NUT3","NUT",NA,NA,NA,NA,"Jurmeister"
-4.99627631043776,5.04512570265168,"NUT4","NUT",NA,NA,NA,NA,"Jurmeister"
-12.223518788037,11.3742314414734,"ACC14","ACC",NA,NA,NA,NA,"Jurmeister"
-11.3599371687637,3.15136913710176,"SCC8","SCC",NA,NA,NA,NA,"Jurmeister"
17.1868767315652,3.79133561114627,"ONB69","ONB",NA,NA,NA,NA,"Jurmeister"
24.1410923064382,6.60414627283005,"ONB72","ONB",NA,NA,NA,NA,"Jurmeister"
22.9333661555261,3.29131130740572,"ONB73","ONB",NA,NA,NA,NA,"Jurmeister"
24.2407648058377,8.57905179770725,"ONB75","ONB",NA,NA,NA,NA,"Jurmeister"
27.6145989388222,9.04353072730689,"ONB76","ONB",NA,NA,NA,NA,"Jurmeister"
-6.5087181877896,-0.68059553935476,"SCC9","SCC",NA,NA,NA,NA,"Jurmeister"
2.3732304646404,9.4108384169431,"GPC1","GPC",NA,NA,NA,NA,"Jurmeister"
0.125327047314009,9.33842036318346,"Others4","Others",NA,NA,NA,NA,"Jurmeister"
-17.3634626913911,-2.44125193252108,"Others","Others",NA,NA,NA,NA,"Jurmeister"
-9.22121965126042,-1.10905285727105,"SCC10","SCC",NA,NA,NA,NA,"Jurmeister"
-7.95297541656969,2.19905102534741,"SCC11","SCC",NA,NA,NA,NA,"Jurmeister"
-2.47987069351559,4.48017722492026,"SCC12","SCC",NA,NA,NA,NA,"Jurmeister"
9.35459525130864,21.1522876347667,"SCC13","SCC",NA,NA,NA,NA,"Jurmeister"
-11.4221596998219,1.24201465026895,"SCC14","SCC",NA,NA,NA,NA,"Jurmeister"
-11.8095777199336,-0.451614653024663,"SCC15","SCC",NA,NA,NA,NA,"Jurmeister"
-2.964193031965,8.59402276759923,"SCC16","SCC",NA,NA,NA,NA,"Jurmeister"
-8.96690675741607,-0.589241601354643,"SCC17","SCC",NA,NA,NA,NA,"Jurmeister"
-9.36461494677116,0.0482260394295913,"SCC18","SCC",NA,NA,NA,NA,"Jurmeister"
-11.0235529129233,-3.23225997818824,"SCC19","SCC",NA,NA,NA,NA,"Jurmeister"
10.7650042520579,17.5315524901658,"SNUC14","SNUC",NA,NA,NA,NA,"Jurmeister"
-2.65278235596343,5.10446772819179,"SCC20","SCC",NA,NA,NA,NA,"Jurmeister"
-11.7607338545283,11.3107625368871,"ACC16","ACC",NA,NA,NA,NA,"Jurmeister"
-12.9017570225178,-24.0398653183291,"SNUC15","SNUC",NA,NA,NA,NA,"Jurmeister"
-12.0887157575282,0.299626093200519,"SCC21","SCC",NA,NA,NA,NA,"Jurmeister"
-8.6224144340302,1.85480393486407,"SCC22","SCC",NA,NA,NA,NA,"Jurmeister"
-11.6228651691757,3.0939101603577,"SCC23","SCC",NA,NA,NA,NA,"Jurmeister"
-8.36170004238092,0.774208396503753,"SCC24","SCC",NA,NA,NA,NA,"Jurmeister"
-10.4564868172309,-0.0576629811808341,"SCC25","SCC",NA,NA,NA,NA,"Jurmeister"
-11.0364235144856,0.601483496604271,"SCC27","SCC",NA,NA,NA,NA,"Jurmeister"
-6.51336475654447,0.66860530605367,"SCC28","SCC",NA,NA,NA,NA,"Jurmeister"
-10.92098571667,-2.10268244398592,"SCC29","SCC",NA,NA,NA,NA,"Jurmeister"
-7.78040957285026,-0.885175610916082,"SCC31","SCC",NA,NA,NA,NA,"Jurmeister"
20.6038647052785,2.74936281117856,"ONB77","ONB",NA,NA,NA,NA,"Jurmeister"
-2.79963141375753,3.70273354191989,"SCC32","SCC",NA,NA,NA,NA,"Jurmeister"
-7.16195239732986,0.684597177922126,"SCC33","SCC",NA,NA,NA,NA,"Jurmeister"
-7.76672162304678,-1.42078967006047,"SCC34","SCC",NA,NA,NA,NA,"Jurmeister"
-9.15759752777553,13.4413549629655,"ADC16","ADC",NA,NA,NA,NA,"Jurmeister"
-6.00653509447418,2.95199368494375,"SCC35","SCC",NA,NA,NA,NA,"Jurmeister"
-9.41978963547506,2.08586204205152,"SCC36","SCC",NA,NA,NA,NA,"Jurmeister"
-10.7874646824093,-25.3607038561124,"SNUC16","SNUC",NA,NA,NA,NA,"Jurmeister"
-11.1040944378284,13.6315277122683,"ACC17","ACC",NA,NA,NA,NA,"Jurmeister"
-2.91266546898534,-1.31595805527448,"SNUC17","SNUC",NA,NA,NA,NA,"Jurmeister"
-18.5929281457029,-4.60725199054763,"SNUC18","SNUC",NA,NA,NA,NA,"Jurmeister"
-7.00598299820627,-13.4359830935157,"SNUC19","SNUC",NA,NA,NA,NA,"Jurmeister"
-14.4146265329003,-23.6656534108184,"SNUC20","SNUC",NA,NA,NA,NA,"Jurmeister"
10.1917351527489,20.956931659125,"SNUC21","SNUC",NA,NA,NA,NA,"Jurmeister"
-12.6359425036877,-24.6803929062325,"SNUC23","SNUC",NA,NA,NA,NA,"Jurmeister"
-4.04906986211969,-10.7980608906389,"SNUC24","SNUC",NA,NA,NA,NA,"Jurmeister"
-10.7479171653838,-21.7314985881724,"SNUC26","SNUC",NA,NA,NA,NA,"Jurmeister"
-11.5633326034973,-25.131515272923,"SNUC27","SNUC",NA,NA,NA,NA,"Jurmeister"
-8.93314371657022,-20.7978383502328,"SNUC28","SNUC",NA,NA,NA,NA,"Jurmeister"
-12.6506443541681,-22.7655569223162,"SNUC29","SNUC",NA,NA,NA,NA,"Jurmeister"
-13.3298138091766,-24.7568756540366,"SNUC30","SNUC",NA,NA,NA,NA,"Jurmeister"
-10.9314726150707,-22.5108663520687,"SNUC31","SNUC",NA,NA,NA,NA,"Jurmeister"
-7.92316869151507,5.34024761787832,"SNUC32","SNUC",NA,NA,NA,NA,"Jurmeister"
-3.89534999833123,-1.63029265305995,"SNUC34","SNUC",NA,NA,NA,NA,"Jurmeister"
-11.9687824396626,-23.3438746398344,"SNUC35","SNUC",NA,NA,NA,NA,"Jurmeister"
-10.4956604789098,-1.48612567176329,"SCC38","SCC",NA,NA,NA,NA,"Jurmeister"
-14.8311471382064,-1.82253141594758,"SNUC36","SNUC",NA,NA,NA,NA,"Jurmeister"
-12.0154422837028,11.5805624149889,"SNUC37","SNUC",NA,NA,NA,NA,"Jurmeister"
-21.9438895068711,-2.0967301878587,"ADC18","ADC",NA,NA,NA,NA,"Jurmeister"
22.576397065704,8.40001508794813,"ONB79","ONB",NA,NA,NA,NA,"Jurmeister"
-18.5230031286136,-4.7875702444892,"SNUC39","SNUC",NA,NA,NA,NA,"Jurmeister"
-11.4631613884266,13.9211772197501,"PDCA1","PDCA",NA,NA,NA,NA,"Jurmeister"
-15.2324836433466,11.3311641940598,"SNUC40","SNUC",NA,NA,NA,NA,"Jurmeister"
8.31497316705491,22.0838777000396,"SNUC41","SNUC",NA,NA,NA,NA,"Jurmeister"
-1.9730857612338,6.8343659648673,"SNUC42","SNUC",NA,NA,NA,NA,"Jurmeister"
9.0077036327368,21.5862661679248,"SNUC44","SNUC",NA,NA,NA,NA,"Jurmeister"
-12.6155895719277,-22.7260544285023,"SNUC45","SNUC",NA,NA,NA,NA,"Jurmeister"
-11.1966688226805,13.425301747248,"SNUC46","SNUC",NA,NA,NA,NA,"Jurmeister"
4.43258419057089,2.33976002112491,"SNUC47","SNUC",NA,NA,NA,NA,"Jurmeister"
-10.8915259123801,13.3035326844866,"SNUC48","SNUC",NA,NA,NA,NA,"Jurmeister"
-9.90352941206399,12.4413808542498,"PDCA2","PDCA",NA,NA,NA,NA,"Jurmeister"
-10.9436186436004,14.0190409680612,"SNUC49","SNUC",NA,NA,NA,NA,"Jurmeister"
-14.4828417154939,-1.637940334177,"SNUC50","SNUC",NA,NA,NA,NA,"Jurmeister"
-7.24125936836471,-7.19975879488228,"SNUC51","SNUC",NA,NA,NA,NA,"Jurmeister"
-9.04027488501285,-10.6795891705746,"SNUC52","SNUC",NA,NA,NA,NA,"Jurmeister"
-11.6667528787991,-19.6139505530992,"SNUC53","SNUC",NA,NA,NA,NA,"Jurmeister"
11.6919701857062,19.6851681293282,"PDCA3","PDCA",NA,NA,NA,NA,"Jurmeister"
-12.8257401278783,-23.4488721265907,"ONB80","ONB",NA,NA,NA,NA,"Jurmeister"
-9.92626243916519,-24.4097337959306,"SNUC55","SNUC",NA,NA,NA,NA,"Jurmeister"
-0.410000067623376,5.8358889219496,"NEC20","NEC",NA,NA,NA,NA,"Jurmeister"
9.55113902897814,23.0926436335207,"ONB81","ONB",NA,NA,NA,NA,"Jurmeister"
-10.2838288769286,-21.0184774955204,"SNUC56","SNUC",NA,NA,NA,NA,"Jurmeister"
-10.1445440484251,-24.2485431726008,"SNUC57","SNUC",NA,NA,NA,NA,"Jurmeister"
11.3175767904945,19.0502094522866,"PDCA4","PDCA",NA,NA,NA,NA,"Jurmeister"
-13.7702674163322,-22.1352438227533,"SNUC58","SNUC",NA,NA,NA,NA,"Jurmeister"
-14.599534169751,-20.8532579080495,"SNUC59","SNUC",NA,NA,NA,NA,"Jurmeister"
-13.8264095405584,-20.9534609303444,"SNUC60","SNUC",NA,NA,NA,NA,"Jurmeister"
-12.6656873316939,-18.0562685572851,"SNUC61","SNUC",NA,NA,NA,NA,"Jurmeister"
-9.86806152634788,-23.3139517754191,"SNUC62","SNUC",NA,NA,NA,NA,"Jurmeister"
-13.9506604887526,-23.701730161968,"SNUC63","SNUC",NA,NA,NA,NA,"Jurmeister"
-11.8198197504302,-20.3640623114058,"SNUC64","SNUC",NA,NA,NA,NA,"Jurmeister"
-1.13598653769312,-11.0382080104678,"SNUC66","SNUC",NA,NA,NA,NA,"Jurmeister"
-3.56575326462017,-12.5410503571954,"SNUC67","SNUC",NA,NA,NA,NA,"Jurmeister"
11.2511293146025,20.1519548947254,"PDCA5","PDCA",NA,NA,NA,NA,"Jurmeister"
-2.45536806794091,-9.78528304499835,"SNUC68","SNUC",NA,NA,NA,NA,"Jurmeister"
-2.42912255630426,-12.498569923295,"SNUC69","SNUC",NA,NA,NA,NA,"Jurmeister"
-1.94601099601802,-9.53378214502743,"SNUC70","SNUC",NA,NA,NA,NA,"Jurmeister"
-3.16423854267386,-12.1700525547541,"SNUC71","SNUC",NA,NA,NA,NA,"Jurmeister"
-2.67903498223814,-10.3155418054185,"SNUC72","SNUC",NA,NA,NA,NA,"Jurmeister"
-2.71045992508743,-8.12517843328998,"SNUC73","SNUC",NA,NA,NA,NA,"Jurmeister"
-5.6634694855284,-12.2986591192264,"SNUC74","SNUC",NA,NA,NA,NA,"Jurmeister"
-7.17009301749916,-9.79073264470411,"SNUC75","SNUC",NA,NA,NA,NA,"Jurmeister"
-5.87837321767093,-12.1960628101827,"SNUC76","SNUC",NA,NA,NA,NA,"Jurmeister"
-4.23225225552113,-11.1211207081836,"SNUC77","SNUC",NA,NA,NA,NA,"Jurmeister"
-9.21400129909451,10.5280040016679,"PDCA6","PDCA",NA,NA,NA,NA,"Jurmeister"
7.99865164578379,20.3546042493178,"SNUC78","SNUC",NA,NA,NA,NA,"Jurmeister"
1.28734716427084,6.37810928898881,"SNUC79","SNUC",NA,NA,NA,NA,"Jurmeister"
-8.7209534275608,-20.5451917520357,"SNUC80","SNUC",NA,NA,NA,NA,"Jurmeister"
-5.76036378890715,-12.5509435996276,"SNUC81","SNUC",NA,NA,NA,NA,"Jurmeister"
0.473904167204404,5.17312120972255,"SNUC82","SNUC",NA,NA,NA,NA,"Jurmeister"
-2.64467977100837,-8.20949298421233,"SNUC83","SNUC",NA,NA,NA,NA,"Jurmeister"
-10.2477582307134,13.4890535150402,"SNUC84","SNUC",NA,NA,NA,NA,"Jurmeister"
0.205821564860784,-9.05248959191179,"SNUC85","SNUC",NA,NA,NA,NA,"Jurmeister"
8.09556445588231,17.5227909483305,"SNUC86","SNUC",NA,NA,NA,NA,"Jurmeister"
10.9158286317804,19.6344206956488,"SNUC87","SNUC",NA,NA,NA,NA,"Jurmeister"
-5.93786237225908,1.71204829534886,"SCC39","SCC",NA,NA,NA,NA,"Jurmeister"
-5.00864011380473,4.94638911491504,"NUT5","NUT",NA,NA,NA,NA,"Jurmeister"
-7.79975105168814,11.4857672798986,"NUT6","NUT",NA,NA,NA,NA,"Jurmeister"
-6.59080882432754,5.92303796291517,"NUT7","NUT",NA,NA,NA,NA,"Jurmeister"
8.53876590671748,18.8803062259091,"NEC21","NEC",NA,NA,NA,NA,"Jurmeister"
-0.190619436601284,6.48424375446066,"CTRL1","CTRL",NA,NA,NA,NA,"Jurmeister"
-1.40278649889761,6.59835312104306,"CTRL2","CTRL",NA,NA,NA,NA,"Jurmeister"
-8.37879340336652,-1.88864043905714,"SCC40","SCC",NA,NA,NA,NA,"Jurmeister"
-1.4529878182139,5.42510235850764,"CTRL3","CTRL",NA,NA,NA,NA,"Jurmeister"
-1.29455423022731,7.83171622107086,"CTRL4","CTRL",NA,NA,NA,NA,"Jurmeister"
-1.25935200921275,8.46632621248781,"CTRL5","CTRL",NA,NA,NA,NA,"Jurmeister"
-1.71252907885777,8.16170993487815,"CTRL6","CTRL",NA,NA,NA,NA,"Jurmeister"
-2.46481536217394,8.87163107391154,"CTRL7","CTRL",NA,NA,NA,NA,"Jurmeister"
-2.19539768831464,8.67120061319337,"CTRL8","CTRL",NA,NA,NA,NA,"Jurmeister"
-9.63909459800261,-8.54291166704953,"LECA17","LECA",NA,NA,NA,NA,"Jurmeister"
-7.86783775687328,-7.96220336362419,"LECA18","LECA",NA,NA,NA,NA,"Jurmeister"
-6.28816602682139,-6.39508454012768,"LECA19","LECA",NA,NA,NA,NA,"Jurmeister"
-25.3490054965202,-1.26354702391834,"ADC19","ADC",NA,NA,NA,NA,"Jurmeister"
9.67411851242393,18.7519839287044,"ADC20","ADC",NA,NA,NA,NA,"Jurmeister"
-22.7088235811894,-1.07286299267133,"ADC21","ADC",NA,NA,NA,NA,"Jurmeister"
-21.3351957152085,0.52953554059897,"ADC22","ADC",NA,NA,NA,NA,"Jurmeister"
-21.1902844774044,1.89452706177943,"ADC23","ADC",NA,NA,NA,NA,"Jurmeister"
-23.5785702347479,0.0508815564542026,"ADC24","ADC",NA,NA,NA,NA,"Jurmeister"
-18.4624144728755,1.30559588417623,"ADC25","ADC",NA,NA,NA,NA,"Jurmeister"
-22.3309606041917,0.860781803678967,"ADC26","ADC",NA,NA,NA,NA,"Jurmeister"
-22.5799048641792,-2.80113172212604,"ADC27","ADC",NA,NA,NA,NA,"Jurmeister"
-20.9012467900215,3.84464925789069,"ADC28","ADC",NA,NA,NA,NA,"Jurmeister"
-20.8118285168719,-0.393416681309454,"ADC29","ADC",NA,NA,NA,NA,"Jurmeister"
-22.3800866792927,-1.71792111498586,"ADC30","ADC",NA,NA,NA,NA,"Jurmeister"
-23.8217795812698,1.44596052834436,"ADC31","ADC",NA,NA,NA,NA,"Jurmeister"
-21.620803509497,3.69481825959695,"ADC32","ADC",NA,NA,NA,NA,"Jurmeister"
-21.16759228607,1.32856055600868,"ADC33","ADC",NA,NA,NA,NA,"Jurmeister"
-18.3844706005473,1.27310087231611,"ADC34","ADC",NA,NA,NA,NA,"Jurmeister"
-24.4009692385539,-1.70191682211688,"ADC35","ADC",NA,NA,NA,NA,"Jurmeister"
-22.0414762555562,-0.0876612620121101,"ADC36","ADC",NA,NA,NA,NA,"Jurmeister"
-21.3627726572145,-0.768801528041028,"ADC38","ADC",NA,NA,NA,NA,"Jurmeister"
-20.8048856598732,0.49392413763453,"ADC40","ADC",NA,NA,NA,NA,"Jurmeister"
-22.6245788250678,-2.6460103980968,"ADC41","ADC",NA,NA,NA,NA,"Jurmeister"
-3.219101155127,-12.3567042305104,"PDCA7","PDCA",NA,NA,NA,NA,"Jurmeister"
-23.5852300123688,-1.99815959893495,"ADC42","ADC",NA,NA,NA,NA,"Jurmeister"
-21.6630841058355,2.17996029444649,"ADC43","ADC",NA,NA,NA,NA,"Jurmeister"
-22.5337684058644,0.385038423165441,"ADC44","ADC",NA,NA,NA,NA,"Jurmeister"
-12.3668356745748,-19.7997741801675,"ADC45","ADC",NA,NA,NA,NA,"Jurmeister"
-24.5829393333419,0.608303062892502,"ADC46","ADC",NA,NA,NA,NA,"Jurmeister"
9.43009149713424,22.0546420098593,"SNUC88","SNUC",NA,NA,NA,NA,"Jurmeister"
13.989309602006,-10.4192267357073,"EMB_RMS4","EMB RMS",NA,NA,NA,NA,"Jurmeister"
14.0480730136797,-10.1123972931657,"EMB_RMS5","EMB RMS",NA,NA,NA,NA,"Jurmeister"
13.6497090771957,-10.5569545495713,"EMB_RMS6","EMB RMS",NA,NA,NA,NA,"Jurmeister"
13.6584144565804,-11.2828805280388,"EMB_RMS7","EMB RMS",NA,NA,NA,NA,"Jurmeister"
14.0594265169789,-11.2583339452365,"EMB_RMS8","EMB RMS",NA,NA,NA,NA,"Jurmeister"
14.5342204475396,-11.2215861870947,"EMB_RMS9","EMB RMS",NA,NA,NA,NA,"Jurmeister"
14.7419622717526,-10.4436939723006,"EMB_RMS10","EMB RMS",NA,NA,NA,NA,"Jurmeister"
21.5382337068687,6.98852989241806,"ONB82","ONB",NA,NA,NA,NA,"Jurmeister"
-3.62613501824136,2.7147499496713,"SNUC89","SNUC",NA,NA,NA,NA,"Jurmeister"
-19.0101126101121,-4.27810873745195,"ADC47","ADC",NA,NA,NA,NA,"Jurmeister"
-2.44703777282717,9.14198353056751,"SNUC90","SNUC",NA,NA,NA,NA,"Jurmeister"
-11.503372225788,-18.9209153161933,"SNUC91","SNUC",NA,NA,NA,NA,"Jurmeister"
-10.9899502942403,10.8557036863309,"ACC18","ACC",NA,NA,NA,NA,"Jurmeister"
2.54654472814317,9.84322606357537,"GPC2","GPC",NA,NA,NA,NA,"Jurmeister"
2.73508738089088,9.28983082143796,"GPC3","GPC",NA,NA,NA,NA,"Jurmeister"
2.36325742918885,8.81450124919462,"GPC4","GPC",NA,NA,NA,NA,"Jurmeister"
1.85189791249642,9.60647169828943,"GPC5","GPC",NA,NA,NA,NA,"Jurmeister"
2.75741425836001,9.63188264887352,"GPC6","GPC",NA,NA,NA,NA,"Jurmeister"
2.47708446249374,10.1297772587991,"GPC7","GPC",NA,NA,NA,NA,"Jurmeister"
